"","D1n1","D1n2","D3n1","D3n2","D7n1","D7n2","LZn1","LZn2","Pachn1","Pachn2"
"NM_181073",14.41127,11.74469,8.468157,17.43427,27.3333,24.05889,2.57876,1.776292,2.937008,2.24765
"NM_172451",0,0,0,0,0,0,0,0,0,0
"NM_001271405",0,0,0,0.04017113,0.02727874,0,0.2148967,7.423989,0,0.437043
"NM_011045",24.54136,22.25533,34.60235,26.59329,24.82365,24.33298,23.85353,27.23647,50.21336,37.96031
"NM_011044",0.1205964,0.08510644,0.06788102,0.04017113,0.2182299,0.2740886,0.8595868,0.1366378,1.610617,0.1248694
"NR_029809",0,0,0,0,0,0,0,0,0,0
"NM_011046",0.4220873,0.4680854,0.2036431,0.1205134,0.2727874,0.2740886,0,0.04554594,0,0
"NM_011041",0,0.1702129,0.1187918,0.2008556,0.02727874,0.09136287,2.793657,5.920973,3.694945,4.245561
"NM_011040",3.738487,4.085109,2.66433,2.811979,1.800397,1.979529,0.2148967,0.04554594,0,0
"NM_011043",0.06029818,0,0,0.04017113,0,0,0,0,0.09474219,0.06243472
"NM_011042",0,0,0,0,0,0,0,0,0,0
"NR_029803",0,0,0,0,0,0,0,0,0,0
"NR_029802",0,0,0,0,0,0,0,0,0,0
"NR_029801",0,0,0,0,0,0,0,0,0,0
"NR_029800",0,0,0,0.04017113,0,0.03045429,0,0,0,0
"NM_011049",94.66815,89.48942,133.5729,114.4877,108.2148,110.9754,44.26872,103.1616,12.31648,16.17059
"NM_011048",26.6518,23.78725,23.94503,28.5215,26.48766,24.15025,0.4297934,2.91494,0.2842266,1.935476
"NR_029805",0,0,0,0,0,0,0,0,0,0
"NR_029804",0,0,0,0,0,0,0,0,0,0
"NM_023423",16.94379,19.91491,17.64906,17.35393,23.89618,24.60707,36.74734,41.76563,45.76048,23.47545
"NM_144909",0.1205964,0.382979,0.2206133,0.2008556,0.1909512,0.2740886,0.2148967,0.09109189,0,0.1873041
"NM_144908",15.19514,13.87235,17.49633,16.75136,18.52226,19.91711,2.148967,0.9109189,1.610617,0.8116513
"NM_144905",5.607731,6.553196,6.872953,6.668407,9.383887,7.126304,2.57876,1.411924,6.537211,3.808518
"NM_144904",0,0,0,0,0,0,0,0,0,0
"NM_144907",8.019658,7.787239,9.588194,8.797477,13.91216,16.96304,4.083037,4.691232,6.631953,6.930253
"NM_144906",0.7235782,0.595745,0.2375836,0.2008556,0.7910835,0.5481772,5.802211,10.38448,1.800102,1.685737
"NM_144901",0.5426837,0.5106386,0.3394051,0.5623958,0.6819685,0.6699944,0,4.918962,0,1.810607
"NM_144900",260.3676,257.9576,291.2944,279.0287,259.9937,271.9873,7.091591,2.186205,11.17958,8.178948
"NM_144903",0.1808946,0.4680854,0.1527323,0,0.05455748,0,1.504277,0.04554594,2.842266,0
"NM_144902",15.97902,16.4681,10.21609,15.90777,14.10311,15.71441,24.71312,27.87412,22.64338,17.16955
"NM_007486",4.582662,4.425535,5.430481,3.374375,3.082498,2.740886,1.074484,1.275286,0.1894844,0.6243472
"NM_007487",0.1808946,0.2553193,0.2036431,0.321369,0.4910173,0.2740886,0,2.413935,0.1894844,0.9365207
"NM_007484",33.52579,30.383,50.91076,35.95316,25.09644,27.19568,1.28938,0.4099135,0.8526797,0.3746083
"NM_007485",3.798786,3.82979,5.413511,3.253861,3.218891,3.075883,0.8595868,1.91293,0.6631953,0.1873041
"NM_007482",0.6029818,0.8510644,0.865483,0.4418824,0.3546236,0.2740886,0.2148967,0.04554594,0,0.1248694
"NM_007483",72.11663,87.06388,143.3647,87.05084,73.32525,81.9525,15.68746,3.734767,29.84379,9.365207
"NM_007480",41.18366,34.55321,63.92695,39.28736,38.08112,38.73786,4.727727,7.423989,9.000508,14.60972
"NM_007481",74.52855,80.17026,103.4167,73.15163,80.63596,78.99843,16.76194,20.7234,35.90729,31.03005
"NM_177013",1.025069,0.6808515,0.3054646,0.321369,0.109115,0.06090858,0.4297934,0,0.3789688,0
"NM_007488",38.71143,38.21279,23.24925,43.66602,39.28139,45.16371,2.57876,1.138649,2.937008,0.6867819
"NM_007489",0.5426837,1.106384,0.2036431,0.6427381,0.5455748,0.5481772,0,0.2277297,0.1894844,0.1248694
"NM_009466",28.21955,27.53193,36.9103,30.28903,20.70456,20.76983,0.6446901,0.2277297,0.3789688,0.3746083
"NM_009467",0,0,0,0,0,0,0,0.04554594,0,0
"NM_009464",0.06029818,0,0.05091076,0,0.02727874,0.09136287,0.8595868,0.819827,0.7579375,0.6243472
"NM_009465",0,0,0,0,0,0,0,0,0,0
"NM_009462",34.55086,35.78726,35.87512,31.85571,28.26077,30.72838,3.008554,3.734767,11.17958,9.864685
"NM_009463",0,0.08510644,0.1187918,0.1606845,0.05455748,0.03045429,0.2148967,0.09109189,0,0.06243472
"NM_009460",10.0095,9.9149,15.57869,12.77442,9.765789,10.47628,19.3407,11.88749,38.27584,12.17477
"NM_009461",33.164,29.95747,22.58741,35.0694,22.77775,27.95704,19.3407,30.06032,26.33833,32.27875
"NM_009468",0.9647709,0.8510644,0.3903158,0.8034226,0.5182961,0.3349972,0,0,0,0
"NM_009469",38.28935,36.85109,37.01212,46.35748,46.86488,44.06736,6.661798,8.152724,10.42164,9.302773
"NM_007738",9.105026,6.297876,5.464422,5.864985,4.282762,4.659507,0.2148967,1.093103,0.09474219,0.7492166
"NM_007739",2.713418,2.425533,1.595204,2.530781,2.755153,1.888166,3.868141,2.095113,1.421133,0.6243472
"NM_001164039",0,0,0,0,0,0,0,0,0,0
"NM_001164038",0,0,0,0,0,0,0,0,0,0
"NM_001164037",0,0,0,0,0,0,0,0,0,0
"NM_007735",87.31177,74.08515,31.2083,97.61584,122.2088,123.4617,4.297934,3.3704,2.842266,3.30904
"NM_007736",0,0,0,0,0,0,0,0,0,0
"NM_001164034",0,0,0,0,0,0,0,0,0,0
"NM_007730",77.48317,52.51067,50.09619,80.86448,23.15965,25.1857,9.240558,17.9451,6.252985,5.494255
"NM_007731",10.19039,13.31916,10.16518,8.435937,5.974044,5.999495,0.2148967,0.04554594,0.1894844,0.1873041
"NM_007732",3.617891,3.914896,4.531058,3.615402,4.55555,5.268592,0.8595868,2.641665,2.368555,2.060346
"NM_007733",0.2411927,0.2127661,0.08485127,0.04017113,0.02727874,0.09136287,5.587314,4.736778,2.652781,1.810607
"NM_001205219",0,0,0,0,0,0,0,0,0,0
"NM_001170341",0,0,0,0,0,0,0,0,0,0
"NM_001205216",0,0,0,0,0,0,0,0,0,0
"NM_001205215",0,0,0,0,0,0,0,0,0,0
"NM_001205214",0,0,0,0,0,0,0,0,0,0
"NM_001001981",0,0,0,0,0,0,0,0,0,0
"NM_001001980",0.2411927,0.3404257,0.06788102,0.4017113,0.3546236,0.1522715,0,0.04554594,0,0.06243472
"NM_001001983",34.55086,37.53194,21.46737,35.51128,44.08244,43.67145,60.81577,141.1924,84.98374,146.0972
"NM_001001982",3.557593,2.893619,2.290984,3.454717,3.000661,3.106338,1.28938,0.1821838,0.4737109,0.3121736
"NM_001001985",1.386858,2.000001,1.697025,1.365818,5.019288,3.776332,2.793657,2.277297,1.800102,1.311129
"NM_001001984",88.33684,100.766,68.10163,89.86281,108.4603,105.6459,47.92196,40.30816,76.64643,71.17558
"NM_001001986",0.1205964,0.04255322,0.03394051,0.1205134,0.1363937,0.1827257,0,0.09109189,0,0.06243472
"NM_010808",0.5426837,0.7659579,0.2545538,0.4017113,0.2182299,0.21318,1.074484,1.45747,0.8526797,0.874086
"NM_010809",0.06029818,0,0,0,0,0.03045429,0,0,0,0
"NM_010800",0.4220873,0.2553193,0.1697025,0.08034226,0.2727874,0.2436343,0.2148967,0.5010054,1.136906,0.3121736
"NM_010801",0,0,0,0,0,0,0,0,0,0
"NM_010806",68.92082,65.70217,46.05727,60.09601,68.60603,66.78626,26.0025,32.47426,51.91872,44.64082
"NM_010807",106.7278,105.4043,157.2633,114.8493,161.4901,156.2001,16.97684,4.417956,24.34874,6.368341
"NM_010804",0.1205964,0.1276597,0.03394051,0.04017113,0,0,0,0,0,0
"NR_028042",0,0.1702129,0.08485127,0.1205134,0.02727874,0.09136287,0,0.04554594,0,0.1248694
"NM_207547_1",0,0,0,0,0,0,0,0,0,0
"NM_008339",0.3014909,0.3404257,0.4242564,0.6829092,0.2455087,0.09136287,0.2148967,0,0,0
"NM_008338",53.96687,51.53195,73.19271,58.28831,60.04051,59.90359,6.232004,4.918962,7.200406,3.933387
"NM_008331",0.5426837,0.1702129,0.1187918,0.6025669,0.1363937,0.06090858,8.810765,1.320832,0.7579375,0.1873041
"NM_008330",0,0,0,0,0,0,0,0,0,0
"NM_008333",0,0,0,0,0,0,0,0,0,0
"NM_008332",7.054887,5.276599,5.34563,7.351317,4.992009,4.689961,16.11725,3.552584,2.368555,0.6867819
"NM_001251890",0.06029818,0.4255322,0.1018215,0.2008556,1.118428,1.126809,0,0.04554594,0.09474219,0.06243472
"NM_008334",0,0,0.01697025,0,0,0,0,0,0,0
"NM_008337",0,0,0,0.04017113,0.02727874,0.03045429,0.2148967,0,0,0
"NM_008336",0,0,0,0,0,0,0,0,0,0
"NM_001243039",0,0,0,0,0,0,0,0,0,0
"NM_001170966",4.100276,4.89362,4.717731,3.896599,5.182961,4.476781,3.868141,2.687211,9.663703,4.869908
"NM_001170967",0,0,0,0,0,0,0,0,0,0
"NM_001170960",0,0,0,0,0,0,0,0,0,0
"NM_001243032",0,0,0,0,0,0,2.148967,1.503016,1.705359,0.4994777
"NM_001035241",0,0,0,0,0,0,0,0,0,0
"NM_001035240",0,0,0,0,0,0,0,0,0,0
"NM_001035243",0,0,0,0,0,0,0,0,0,0
"NM_001035242",0,0,0,0,0,0,0,0,0,0
"NM_001035245",0,0,0,0,0.02727874,0,0,0,0,0
"NM_001035244",0,0.04255322,0.01697025,0,0,0.06090858,0.2148967,0,0,0
"NM_001035246",0.06029818,0,0.01697025,0,0.1636724,0.3654515,0,0,0,0
"NM_025718",0.5426837,0.8936176,0.9673045,0.7230803,0.4091811,0.8222659,0.2148967,0.6376432,0.4737109,1.18626
"NM_001127376",0.66328,0.382979,0.4072861,0.6829092,0.3546236,0.4568144,0,0.1366378,0.1894844,0.4994777
"NM_180962",0,0,0,0,0,0,0,0,0,0
"NM_180960",0,0,0,0,0,0,0,0,0,0
"NM_025712",0.4823855,0.6808515,0.1187918,0.08034226,0.5728535,0.2436343,0.6446901,0.3188216,0.4737109,0.06243472
"NM_025710",32.01834,34.25534,48.58584,35.10957,33.41646,35.02243,107.8781,118.465,110.7536,86.53452
"NM_025711",0.3617891,0.2127661,0.135762,0.321369,0.109115,0.06090858,0,0,0,0
"NM_025716",7.356378,5.659578,9.028175,7.029948,6.028602,6.699944,0.4297934,0.2732757,3.03175,1.06139
"NM_025717",9.587411,9.65958,9.35061,10.04278,12.87557,10.50673,240.8992,244.2173,54.5715,44.89056
"NM_025714",0,0,0,0,0,0,0,0,0,0
"NR_030738",9.587411,11.95745,11.8113,8.315424,5.155682,5.999495,1.074484,6.012065,2.368555,6.742949
"NR_030735",0,0,0,0,0,0,0,0,0,0
"NR_030734",0,0,0,0,0,0,0,0,0,0
"NR_030733",0,0,0,0,0,0,0.4297934,0.5465513,0.1894844,0.2497389
"NR_030731",0,0,0,0,0,0,0,0,0,0
"NR_030730",0,0,0,0,0,0,0,0,0,0
"NM_023712",1.145665,1.021277,1.747936,1.044449,1.227543,0.8222659,0,0,0,0.1248694
"NM_023716",13.98918,8.765963,26.71118,15.38554,5.483027,6.121312,0.2148967,0.09109189,0.1894844,0
"NM_023718",0,0.1276597,0,0,0,0,0.8595868,1.548562,1.231648,0.5619124
"NM_023719",0,0,0,0,0,0,0,0,0,0
"NM_001011785",0,0,0,0,0,0,0,0,0,0
"NM_001271962",0,0,0,0,0,0,0,0,0,0
"NM_001271963",0,0,0.03394051,0,0.02727874,0,0,0,0,0
"NM_146675",0,0,0,0,0,0,0,0,0,0
"NM_146674",0.06029818,0,0,0,0,0,0,0,0,0
"NM_146677",0,0,0,0,0,0,0,0,0,0
"NM_146676",0,0,0,0,0,0,0,0,0,0
"NM_146671",0,0,0,0,0,0,0,0,0,0
"NM_146670",0,0.08510644,0,0,0,0,0,0,0,0
"NM_146673",0,0,0,0,0,0,0,0,0,0
"NM_001034115",2.713418,1.702129,1.968549,2.329925,0.8729197,1.27908,1.719174,2.231751,6.347727,17.16955
"NM_146679",0,0,0,0,0,0,0,0,0,0
"NM_146678",0,0.08510644,0.01697025,0,0,0,0,0,0,0
"NM_001163359",0,0,0,0.04017113,0.02727874,0,0,0,0,0
"NM_001163358",0,0,0,0,0,0,0,0,0,0
"NM_001163357",0,0,0,0,0,0,0,0,0,0
"NM_001163356",0,0,0,0,0,0.06090858,0,0,0,0
"NM_001163355",0.3617891,0.5531918,0.2206133,0.6025669,0.3819024,0.4263601,1.28938,3.461492,1.136906,2.809562
"NM_001163354",0.1808946,0.1702129,0.1187918,0.08034226,0.08183622,0.1218172,0,1.45747,0,0.7492166
"NM_001163353",0,0,0,0,0,0,0,0,0,0
"NM_001163351",0,0,0,0,0,0,0,0,0,0
"NM_001163350",0,0,0,0,0,0,0,0,0,0
"NM_199019",0,0,0,0,0,0,90.9013,51.78574,12.127,5.182081
"NM_199018",14.59216,14.5532,13.54226,17.3941,18.52226,17.87667,0.8595868,0.2277297,2.747524,1.06139
"NM_199015",0.6029818,0.2553193,0.2715241,0.2811979,2.018627,1.796803,0,0.3643675,0.1894844,0.3121736
"NM_199017",4.703258,6.851068,6.70325,6.628236,7.119751,5.877678,38.25161,54.24522,85.74168,61.43576
"NM_199016",8.381448,9.872346,8.247544,9.359873,13.74848,12.85171,21.27477,14.34697,33.25451,23.22571
"NM_199011",12.48172,11.36171,8.468157,12.57356,15.43977,13.1258,1.504277,0.6831891,1.800102,1.560868
"NM_199013",1.688349,1.106384,0.8824532,0.6427381,0.6001323,0.6699944,690.678,1290.362,181.2418,217.2104
"NM_199012",0,0,0,0,0,0,0,0,0,0.06243472
"NM_001205355",0,0,0,0,0,0,0.2148967,0.04554594,0,0
"NM_001001160",4.462066,6.08511,4.055891,5.021391,11.72986,11.42036,0.8595868,0.1366378,0.6631953,0.06243472
"NM_026670",27.67687,33.48938,31.12345,32.90015,42.00926,41.41784,3.438347,1.776292,14.5903,8.054078
"NM_026671",0.1205964,0.1702129,0.1866728,0.1205134,0.05455748,0.09136287,0,0.09109189,0,0.06243472
"NM_026672",33.82728,31.40427,62.53539,58.24814,61.92274,69.2226,5.157521,1.22974,3.694945,3.621213
"NM_026673",0.06029818,0.04255322,0.01697025,0,0,0,0,0,0,0.06243472
"NM_026674",2.65312,2.425533,1.255799,1.807701,1.30938,1.553169,8.810765,4.554594,13.64288,8.178948
"NM_026675",3.436996,3.148938,4.276504,2.691466,2.973383,3.319518,0,0.04554594,0.4737109,0.1873041
"NM_026676",0.1808946,0.08510644,0.1697025,0.1606845,0.2182299,0.09136287,0,0.2732757,0.1894844,0.1248694
"NM_026677",13.68769,10.6383,16.44418,11.28809,6.656013,8.862199,1.504277,2.231751,1.231648,1.685737
"NM_026678",7.597571,6.723408,12.21858,6.668407,7.501653,7.887661,0.4297934,1.503016,1.610617,1.810607
"NM_026679",0,0,0,0,0,0,0,0,0,0
"NM_173372",0.1808946,0,0.03394051,0,0,0.03045429,1.93407,1.22974,0.4737109,0.1873041
"NM_173374",0,0,0,0,0,0,0,0,0,0
"NM_173375",4.039978,3.57447,5.413511,4.700022,4.200926,3.410881,0,0.04554594,0,0
"NM_173376",4.341469,3.82979,5.820797,4.780364,6.383225,6.273584,1.074484,0.6831891,1.421133,0.3746083
"NM_173377",0,0,0,0,0,0.03045429,8.595868,0.09109189,21.50648,0.6243472
"NM_028944",3.075207,1.914895,2.749181,2.249583,1.036592,1.553169,2.363864,2.596119,2.652781,3.059301
"NM_028945",2.65312,2.936172,1.968549,3.21369,2.700595,3.167246,1.93407,1.047557,3.315977,2.24765
"NM_028946",0.6029818,0.8510644,0.4072861,0.8435937,2.755153,1.49226,154.7256,191.3841,166.0831,157.8974
"NM_028947",0,0.04255322,0,0.1205134,0.02727874,0.1218172,44.05382,34.02282,9.758446,6.181037
"NM_028940",0.06029818,0.04255322,0.1187918,0.1205134,0.02727874,0.03045429,0.4297934,0.3643675,0.09474219,0
"NM_028941",0,0,0.01697025,0,0,0,0.4297934,0.2732757,0,0.3121736
"NM_028942",0.06029818,0.2127661,0,0.2811979,0,0,168.479,232.011,203.7905,146.0348
"NM_028943",3.135506,3.787236,3.173438,3.133348,4.11909,4.111329,72.20529,117.7818,47.93955,41.26935
"NM_028948",0,0,0,0,0,0,0,0,0,0
"NM_178689",0.1808946,0.5106386,0.5600184,0.8435937,1.500331,1.339989,41.26017,92.18499,39.03378,60.87385
"NR_046185",0,0,0.2036431,0.04017113,0,0,0,0,0,0
"NR_046184",0.06029818,0,0.03394051,0.08034226,0,0.03045429,3.438347,5.374421,1.421133,1.373564
"NR_046187",0,0,0,0,0,0,0.2148967,0.819827,0.3789688,0.2497389
"NR_046181",0,0.04255322,0.03394051,0.04017113,0.02727874,0,0.2148967,0,0,0
"NR_046180",0,0,0,0,0,0,0.2148967,0,0,0
"NR_046183",0,0.08510644,0.01697025,0,0,0,0,0.2277297,0,0
"NR_046182",0,0,0,0,0,0,0,0,0,0
"NM_001135728",0,0.04255322,0.01697025,0,0.02727874,0,0,0,0,0
"NM_022979",27.73716,32.46811,14.69624,30.6104,32.92544,31.06338,355.8689,415.4701,153.4823,163.8911
"NM_001199360",0,0.08510644,0,0.04017113,0,0.06090858,0,0,0,0
"NM_001135727",1.567753,0.8085111,0.3903158,0.5623958,0.627411,0.6395401,0,0.04554594,0,0
"NM_029011",10.91397,11.82979,12.93133,13.05562,11.02061,12.66899,0,0.04554594,0.3789688,0.1248694
"NM_029010",11.21546,9.106389,9.774866,12.25219,10.25681,11.42036,135.3849,158.1811,129.0389,137.0442
"NM_029013",0,0,0,0,0,0,0,0,0,0.1248694
"NM_029012",50.89167,50.38301,66.21793,50.13357,48.55616,44.31099,44.69851,74.60425,62.15088,72.86131
"NM_029017",4.160575,5.191493,5.175928,5.141904,4.937452,5.664498,25.57271,59.07309,17.81153,30.40571
"NM_029019",0.3014909,0.1276597,0.1018215,0,0.08183622,0.06090858,87.67785,31.47225,47.08687,15.85842
"NM_029018",0,0,0,0,0,0,0,0,0,0
"NR_046459",0,0.04255322,0.135762,0,0,0,0.8595868,2.778303,1.515875,1.685737
"NM_028056",7.356378,7.489366,9.35061,7.953883,8.265458,7.918116,1.28938,1.047557,1.421133,0.9989554
"NM_028057",16.94379,16.29788,30.63131,23.86165,23.62339,27.56113,1.93407,1.184195,2.842266,2.310084
"NM_028054",0.1808946,0.2553193,0.7127507,0.321369,0.6546898,0.3349972,0.2148967,1.730746,0.1894844,1.311129
"NM_028055",0,0.04255322,0.1187918,0.08034226,0.08183622,0.06090858,0.2148967,0.2732757,0.1894844,0.3121736
"NM_028052",0,0,0,0,0,0,0,0.04554594,0,0
"NM_028053",6.210713,7.446813,6.380816,5.824814,9.820346,8.314021,10.10014,9.018097,37.61265,31.34223
"NM_028050",1.085367,1.744682,1.187918,1.446161,2.564202,2.34498,86.81827,201.8596,38.8443,64.99454
"NM_028051",0,0,0,0,0,0.03045429,0,0,0,0
"NM_028058",15.91872,14.93618,17.76786,15.06417,14.78508,11.93808,2.148967,0.09109189,0.5684531,0.3121736
"NM_028059",16.5217,20.04257,11.21734,14.82315,14.78508,14.34397,822.8395,648.5287,518.4293,312.1736
"NM_001199988",0,0,0,0,0,0,0,0,0,0
"NM_030109",100.5171,99.65964,135.8808,106.4535,102.2407,110.0009,93.69496,181.0907,153.0086,201.1647
"NM_030108",0,0,0,0,0,0,0,0,0,0
"NM_133934",13.80828,12.89362,18.78607,14.0599,17.34928,16.23214,2.793657,4.053589,4.168656,5.182081
"NM_133932",16.82319,18.29788,26.45663,16.99239,15.71255,14.61806,44.69851,89.08786,44.81306,78.10583
"NM_133933",77.00078,77.53196,116.5178,84.6004,88.30128,82.13522,159.4534,200.9487,238.2766,189.1772
"NM_133930",6.150415,4.89362,10.30094,7.953883,7.828998,8.344476,0.6446901,0.6376432,1.042164,1.685737
"NM_133931",15.61723,15.57448,16.35933,18.03684,22.50496,20.52619,1.504277,0.6376432,2.273813,1.18626
"NM_030101",0.1808946,0.08510644,0.01697025,0.04017113,0.05455748,0,0,0,0,0.06243472
"NM_030100",0,0,0,0,0,0,0,0,0,0
"NM_030104",0.1205964,0.1702129,0,0.04017113,0,0,136.0296,233.8329,36.57049,41.76882
"NM_030106",0.06029818,0,0.03394051,0.04017113,0.02727874,0,0.4297934,13.4816,0.09474219,1.18626
"NM_145713",0.1808946,0.2978725,0.5091076,0.8034226,0.1636724,0.09136287,0,0.09109189,0.09474219,0.06243472
"NM_145712",0.06029818,0,0,0,0,0,0,0,0,0
"NM_145711",5.487135,3.70213,4.68379,5.744471,12.73917,14.10034,2.57876,3.962497,3.88443,4.994777
"NM_145710",0,0.08510644,0.03394051,0,0,0,0,0,0,0
"NM_001024952",52.15793,57.4894,35.80724,49.04895,51.88416,50.0364,67.04777,82.84807,76.17272,62.12254
"NM_001024950",8.140255,8.893622,7.178418,9.038504,6.792406,7.430847,4.083037,4.008043,6.91618,4.37043
"NM_173719",0,0,0,0,0,0,0,0,0,0
"NM_001024955",0.1808946,0.1276597,0,0.08034226,0.05455748,0.1218172,0,0,0,0
"NM_001024954",0.7838764,0.7234047,0.7806317,0.4017113,0.7910835,0.7004487,41.04527,83.0758,51.82398,81.72704
"NM_175000",0,0,0,0.04017113,0,0,0,0,0,0
"NM_175001",2.231033,2.425533,3.207378,2.570952,3.709909,3.319518,3.438347,5.556605,2.558039,4.869908
"NM_175002",16.6423,18.00001,23.21531,17.35393,17.10377,18.42485,0.4297934,0.04554594,1.136906,0.3746083
"NM_175003",0,0,0,0,0,0.06090858,0,0,0,0
"NM_175004",0.7235782,0.2127661,0.6788102,0.4418824,0.7092472,0.7918116,0.6446901,2.368389,1.326391,1.810607
"NM_175006",0.2411927,0.1702129,0,0,0,0.03045429,10.31504,11.34094,0.9474219,0.874086
"NM_175007",0.4220873,0.978724,0.3563753,0.4418824,0.3819024,0.1827257,4.942624,11.43203,1.800102,3.746083
"NM_001105667",13.80828,12.5532,23.18137,16.91205,13.14835,12.36444,20.20029,32.47426,26.24359,27.65858
"NM_175009",23.93838,25.78725,21.21282,23.33943,16.01262,18.97302,1.504277,2.778303,5.495047,6.992688
"NM_017372",11.09487,11.61703,24.19958,13.61801,12.87557,17.20667,1.719174,0.3643675,0.1894844,0.1248694
"NR_040318",4.281171,6.21277,9.146967,6.266696,4.855616,5.055412,7.736281,8.972551,7.958344,5.681559
"NR_040319",0,0,0,0,0,0,0,0,0,0
"NR_040312",0,0,0.03394051,0,0.05455748,0.06090858,0,0.2732757,0.09474219,0.5619124
"NR_040313",0,0,0,0,0,0,0,0,0,0
"NR_040310",0,0,0,0,0,0,10.52994,12.66177,2.842266,2.684693
"NR_040311",0,0,0.01697025,0,0.02727874,0,0.2148967,0.3643675,0.2842266,0.2497389
"NM_001199332_1",0,0,0,0,0,0,0,0,0,0
"NR_040317",0,0,0,0,0,0,0,0,0,0
"NR_040314",0,0,0,0,0,0,0,0,0,0
"NR_040315",0,0,0,0,0,0,7.091591,15.89553,10.13741,10.55147
"NR_033117",0,0,0,0,0,0,0,0,0,0
"NM_001025605",2.713418,2.680853,2.596449,2.611123,4.33732,4.507235,18.69601,30.69797,13.54813,9.614946
"NM_001195094",0,0,0.06788102,0.04017113,0.02727874,0.03045429,7.951178,17.85401,6.347727,12.11233
"NM_001195097",0.1205964,0.1702129,0.01697025,0.04017113,0.05455748,0,0.2148967,0.3643675,0.2842266,0.1873041
"NM_001195096",0,0,0,0,0,0,0,0,0,0
"NM_001195091",0,0.1702129,0.03394051,0,0.05455748,0.03045429,0,0.04554594,0.2842266,0.06243472
"NM_001195090",0,0,0.01697025,0,0,0,0,0,0,0
"NM_001025607",0,0,0,0,0,0,0.2148967,0.2277297,0.09474219,0.06243472
"NR_045368",0.1808946,0.04255322,0,0.04017113,0,0,29.87064,32.10989,15.34823,9.240338
"NR_045369",0,0,0,0.08034226,0.02727874,0,6.661798,9.929016,2.17907,3.808518
"NM_170786",0.1808946,0.1276597,0.1697025,0.08034226,0.05455748,0.09136287,0,0.1821838,0.3789688,0
"NM_001025602",1.145665,0.8936176,1.595204,0.923936,0.2455087,0.3959058,0.2148967,0.04554594,0.1894844,0.1248694
"NM_001159509",1.808946,1.148937,0.6618399,1.40599,1.391216,1.522715,0,0.3188216,0,0.7492166
"NM_029838",0,0,0,0,0,0,0,0,0,0
"NM_001159507",1.869244,1.702129,1.187918,1.325647,1.964069,2.436343,0.4297934,0.2732757,0.3789688,0.06243472
"NM_029836",37.86726,32.42555,46.70214,54.03017,81.50887,85.75928,5.802211,1.411924,8.053086,5.681559
"NM_001159505",0,0,0,0,0,0,0,0,0,0
"NM_029834",29.727,29.48938,43.07051,31.89588,37.42643,39.3774,21.70457,41.94781,34.48616,48.63664
"NM_001159503",0,0,0,0,0,0,0,0,0,0
"NM_029832",16.94379,14.04256,21.33161,14.78298,13.69393,15.68396,5.802211,18.03619,7.863602,19.35476
"NR_045366",0,0.04255322,0,0,0,0,0.4297934,4.964508,0.1894844,0.3746083
"NM_001159500",0.06029818,0,0,0,0.02727874,0,0,0,0,0
"NM_008388",47.69586,49.5745,40.01586,35.10957,36.85358,35.26607,34.59837,64.12869,50.59233,56.00394
"NM_183017",21.52645,22.68087,25.93055,22.69669,36.77174,34.41335,2.148967,1.002011,3.03175,2.622258
"NM_001097623",0.5426837,0.595745,0.3054646,0.6427381,0.3000661,0.4263601,0.2148967,0.04554594,0,0
"NM_001097621",39.37471,38.85109,25.59114,38.52411,33.98931,32.00746,1.28938,0.4554594,1.705359,0.6867819
"NR_045098",0.2411927,0.2978725,0.135762,0.2410268,0.3000661,0.1522715,0,0,0,0
"NR_045099",0,0.04255322,0,0,0.05455748,0,0,0,0,0
"NR_045094",0.1808946,0.08510644,0.1866728,0.1606845,0.1636724,0.2436343,0,0,0,0
"NR_045095",0,0,0,0,0.02727874,0,0.2148967,0.4099135,0.2842266,0.437043
"NR_045092",0,0,0,0,0,0,0,0,0,0
"NR_045093",0.1808946,0.1276597,0.06788102,0.2008556,0.1636724,0.06090858,0,0.09109189,0.2842266,0
"NR_045091",0.06029818,0.08510644,0.135762,0.08034226,0.1363937,0.1218172,16.11725,49.82726,12.41123,20.47859
"NM_001113518",0,0,0,0,0,0,0,0,0,0
"NM_001113517",2.170735,2.595746,0.6788102,1.727359,1.718561,1.979529,6.017108,4.417956,11.36906,6.305906
"NM_001113514",0,0,0,0,0.02727874,0,0,0,0,0
"NM_001113515",0,0,0,0,0,0,0,0,0,0
"NM_001042671",0,0,0,0,0,0,0,0,0,0
"NM_177312",7.356378,6.382983,7.874198,6.226525,6.628734,6.66949,2.148967,1.594108,5.684531,3.746083
"NM_177310",5.426837,7.574473,3.071616,8.355595,7.992671,6.821761,9.025661,10.06565,13.64288,11.42555
"NM_177311",0,0,0,0,0,0,0,0,0,0
"NM_177316",0,0,0,0,0,0,0,0,0,0
"NM_177318",7.175484,5.829791,9.503342,6.989776,8.374573,9.105833,8.380971,25.64237,10.61113,22.28919
"NM_177319",0.3617891,0.1702129,0.08485127,0.1606845,0.2182299,0.2436343,0,0.04554594,0,0.06243472
"NM_172926",12.18023,11.36171,13.2368,13.97955,15.84895,17.51122,10.95973,16.94309,18.8537,38.58465
"NM_172927",0.06029818,0.04255322,0.01697025,0.04017113,0,0.03045429,0,0,0,0.1248694
"NM_172924",83.33209,81.70218,36.2824,72.10718,68.0059,64.59355,63.60942,40.76362,45.38151,25.16119
