Gene	S1	S2	S2/S1_log2FC
NM_177613	105.96381	34.92459	-1.57407916286
NM_016849	0.0	0.0	0.0
NM_177611	1.350652	0.23576535	-0.927656145452
NM_177610	0.02277297	0.0	-0.0324859384315
NM_177616	0.51094535	0.4542869	-0.0551395695127
NM_177615	0.2213132	0.48550425	0.282519512603
NM_177614	0.0	0.0	0.0
NR_033509	0.0	0.03121736	0.0443484560262
NR_033508	0.0	0.0	0.0
NR_033501	0.045545945	0.109805795	0.0860507808858
NR_033503	4.1687145	5.8164375	0.399212419622
NR_033502	0.0	0.0	0.0
NR_033505	0.045545945	0.109805795	0.0860507808858
NR_033504	0.0	0.0947422	0.130591170675
NR_033507	0.0	0.0	0.0
NR_033506	0.0	0.0	0.0
NM_009141	0.0	0.078588455	0.109144496718
NM_011093	0.0	0.0	0.0
NM_011090	0.0	0.0	0.0
NM_011091	0.0	0.0	0.0
NM_009145	24.47757	13.62811	-0.800484302204
NM_011097	0.2213132	0.078588455	-0.179288723381
NM_011094	0.0	0.0	0.0
NM_011095	0.0	0.0	0.0
NM_009149	10.050186	10.31322	0.0339389579414
NM_009148	2.3532935	3.948847	0.561513678287
NM_011098	0.0	0.078588455	0.109144496718
NM_011099	1.633868	0.5189018	-0.794154444942
NM_001163396	0.0	0.0	0.0
NM_001163395	0.0683189	0.0	-0.0953423649786
NM_001163394	0.0	0.0	0.0
NM_007477	13.21752	17.16895	0.353805213582
NM_007476	0.5920975	0.40582565	-0.179511006209
NM_007475	252.2763	230.0729	-0.13236401317
NM_007474	0.0	0.0	0.0
NM_007473	111.42308	29.321425	-1.89052878358
NM_007472	0.32876155	0.7719108	0.41522374666
NM_007471	0.0	0.0	0.0
NM_007470	0.19854025	0.0624347	-0.173904186948
NM_007479	77.709865	51.060695	-0.596349893833
NM_007478	82.657795	90.795055	0.133916464918
NM_026902	0.367890995	0.28313645	-0.0922786725881
NM_026900	0.9208587	1.648177	0.463248155811
NM_026906	0.0	0.0	0.0
NM_026907	1.1813014	0.28204635	-0.766740706412
NM_026904	18.642275	12.021855	-0.593027055475
NM_026908	65.060035	51.31241	-0.336624498389
NM_026909	32.776235	31.90919	-0.0375180038837
NM_009497	9.2374055	14.26534	0.576409587965
NM_009496	0.0	0.0	0.0
NM_009493	0.0	0.0	0.0
NM_001038231	0.13663785	0.1560868	0.0244770577052
NM_009491	0.0	0.0	0.0
NM_009490	0.0	0.0	0.0
NM_001038230	9.893039	10.7705805	0.111778971566
NM_009499	74.929415	11.03558	-2.65735322533
NM_009498	21.47695	112.352265	2.33429503116
NM_001083312	0.0	0.0	0.0
NM_001083311	0.2213132	0.09365205	-0.159279408464
NM_001083316	0.0	0.0	0.0
NM_001083317	0.0	0.0	0.0
NM_001083315	0.0	0.0	0.0
NM_001167151_2	0.0	0.0	0.0
NM_001167151_1	0.0	0.0	0.0
NM_001083319	1.10945935	0.484414095	-0.506979681523
NM_001083922	0.0	0.0	0.0
NM_001001932	21.56263	29.681165	0.443418020255
NM_010879	9.0667925	4.9661365	-0.754735191637
NM_010878	18.992805	51.17307	1.38382443074
NM_010872	0.0	0.0	0.0
NM_010871	0.3059886	0.0	-0.385142303626
NM_010870	0.6183937	0.23576535	-0.389157782014
NM_010877	0.152994295	0.078588455	-0.096240877854
NM_010876	0.2896321	0.141023145	-0.176631503123
NM_010875	1.174885	0.24973885	-0.799312462967
NM_010874	0.0	0.0	0.0
NM_153679	0.2440862	0.078588455	-0.205941953384
NM_153677	0.0	0.0	0.0
NM_008366	0.23766967	0.28313645	0.0520482808796
NM_008367	0.045545945	0.0947422	0.0663347102139
NM_008364	2.2750345	0.9279976	-0.764406848745
NM_008365	0.0683189	0.109805795	0.0549648763686
NM_007789	25.170065	5.8993865	-1.9233775208
NM_007788	3.7757875	5.448568	0.433240179397
NM_008360	0.3188216	1.10132845	0.672052260214
NM_008361	2.763837	1.01946985	-0.898227543558
NM_007785	0.0	0.0624347	0.0873741721856
NM_007784	0.0	0.0	0.0
NM_001164044	1.616881	1.311129	-0.179250532006
NM_007786	0.10744835	0.0	-0.147239414865
NM_007781	3.125312	2.71194545	-0.152327726372
NM_007780	1.58542865	2.69470185	0.515054457079
NM_007783	4.7444555	1.804264	-1.0345479761
NM_008369	15.269722	9.7196985	-0.601925270529
NM_001167539	0.0	0.0	0.0
NM_001167538	0.0	0.0	0.0
NM_001167537	0.02277297	0.0	-0.0324859384315
NM_001167536	0.0	0.0	0.0
NM_001167535	0.0	0.0	0.0
NM_001167534	0.0	0.0	0.0
NM_009092	14.075735	14.68504	0.0571608675822
NM_025769	15.86045	1.7774075	-2.60183227248
NM_025768	33.39916	49.83945	0.563575086921
NM_025763	23.284065	7.8114745	-1.46255457684
NM_025762	56.05025	39.306415	-0.501223738244
NM_025760	0.4589829	0.21961165	-0.258541137789
NM_025766	10.7981705	5.0543375	-0.9625221576
NM_001080158	0.02277297	0.0624347	0.0548882337541
NM_001081208	0.0	0.0	0.0
NM_001081209	0.045545945	0.0	-0.0642564604614
NM_001081202	0.32234505	0.64595145	0.315823101915
NM_001081203	226.72	401.606	0.822107667929
NM_001081200	0.0	0.0	0.0
NM_001081201	1.832408	3.0378945	0.511574120833
NM_001081206	0.11386485	0.109805795	-0.00526695357199
NM_001042660	1.42601785	1.11966245	-0.194755627322
NM_001081204	0.32876155	0.5199919	0.193981403447
NM_001081205	0.39708045	0.44140345	0.0450591037272
NM_001167165_2	0.0	0.0	0.0
