Gene	S1	S2	S2/S1_log2FC
NM_174874	24.352175	25.917575	0.0864389201925
NM_174875	1.1242153	1.541977	0.259020978772
NM_174870	1.3848755	1.33356	-0.0313813917212
NM_178367	47.19345	48.04549	0.025283396624
NM_178364	6.748997	6.605669	-0.0269344316395
NM_178365	0.03014909	0.01363937	-0.0233086835955
NM_178362	0.74476805	0.6544032	-0.0767243755854
NM_178363	74.415395	72.36406	-0.0397855790754
NM_001011858	0.0	0.0	0.0
NM_001011859	0.04255322	0.0	-0.0601210318909
NM_177785	2.2254315	0.85553165	-0.797659568536
NM_177784	185.48515	269.44905	0.536296077982
NM_177787	0.12765965	0.056145255	-0.0945234327611
NM_177786	0.03014909	0.015227145	-0.0210505995183
NM_177781	0.66319325	0.04409366	-0.671704674115
NM_177780	21.89425	41.07039	0.877819888127
NM_177783	0.0514257	0.042505885	-0.012291376469
NM_177782	13.65417	16.78089	0.27901628096
NM_001113204	0.5425969	0.04409366	-0.563109982682
NM_025271	0.514257	0.015227145	-0.576807531211
NM_025273	2.202433	2.728029	0.219244695226
NM_025272	15.131385	20.627145	0.422972917692
NM_025275	0.02127661	0.0	-0.0303736691811
NM_025274	0.6454483	0.47391585	-0.158826538416
NM_025277	15.053345	13.34708	-0.162116798638
NM_025276	5.633568	5.3906725	-0.0538173059761
NM_025279	73.15249	81.76518	0.158528803152
NM_025278	0.0	0.0	0.0
NM_008102	1.4309604	1.558792	0.0739364855722
NM_008103	0.07270231	0.0	-0.101249763444
NM_144937	16.69526	22.632285	0.417396170169
NM_008101	0.10285142	0.39619235	0.340259272702
NM_008106	0.0	0.028866515	0.0410558193169
NM_008107	0.0	0.0	0.0
NM_008104	0.32449	0.03045429	-0.362156441614
NM_008105	0.5603419	0.4298222	-0.126026427702
NM_008108	0.0	0.03045429	0.0432805096778
NM_008109	0.13653214	0.072960175	-0.0830419540545
NM_001127169	0.12412805	0.028866515	-0.127750563731
NM_001033979	0.08157481	0.08501179	0.00457726283459
NM_001033978	0.18795785	0.113878285	-0.0928920526672
NM_001012765	24.85403	21.80338	-0.181141496579
NM_178421	1.4629185	8.2183675	1.90414239473
NM_001012766	0.0	0.0	0.0
NM_178420	0.03014909	0.0	-0.0428531489019
NM_146448	0.0	0.0	0.0
NM_146449	0.0	0.0	0.0
NM_146446	0.0	0.0	0.0
NM_146447	0.0	0.0	0.0
NM_146444	0.0	0.028866515	0.0410558193169
NM_146445	0.0	0.0	0.0
NM_146442	0.0	0.0	0.0
NM_146443	0.0	0.0	0.0
NM_146440	0.0	0.0	0.0
NM_146441	0.0	0.0	0.0
NM_021611	0.0	0.0	0.0
NM_021610	0.41493725	0.028866515	-0.459682254149
NM_001123327	74.433905	61.93375	-0.261379201525
NM_001163102	3.924202	3.593738	-0.100221368934
NM_001163103	0.7075557	0.40254345	-0.283887174201
NM_001163104	0.0	0.086599545	0.119820348011
NM_001163105	0.0	0.0	0.0
NM_001043354	0.04255322	0.0	-0.0601210318909
NM_001043355	0.0	0.0	0.0
NM_030081	37.47279	35.66868	-0.0692901231058
NM_023363	12.65227	9.893927	-0.325616747061
NM_022032	1.2784925	0.36162535	-0.742749820024
NM_008920	0.07270231	0.028866515	-0.060193944127
NM_008921	13.967975	12.979105	-0.0986070576781
NM_008922	8.594982	12.29576	0.470614240491
NM_008923	0.19329867	0.100238935	-0.117138316739
NM_008924	25.971095	30.547125	0.22609443858
NM_008925	33.357185	40.69153	0.279142480837
NM_008926	1.1667688	0.18683845	-0.868421650569
NM_008927	23.154995	26.67857	0.196447854618
NM_008928	16.031805	14.09032	-0.174607937868
NM_008929	43.810555	36.33904	-0.263153759226
NM_152922	0.5656827	0.7016724	0.120161454336
NM_152923	0.8281518	1.849982	0.640566938399
NM_001037724	0.0	0.0	0.0
NM_001037725	30.077825	28.4911	-0.0756059043649
NM_001037726	0.0	0.0	0.0
NM_001037727	0.0	0.028866515	0.0410558193169
NM_001037722	0.0	0.2004778	0.26360872458
NM_001037723	0.0	0.01363937	0.0195444653063
NM_022030	5.09993	3.2707925	-0.514288881917
NM_001006680	0.02127661	0.0	-0.0303736691811
NM_026469	0.03014909	0.0	-0.0428531489019
NM_026468	0.0	0.0	0.0
NM_001166840_1	0.0	0.0	0.0
NM_026465	0.0	0.0	0.0
NM_026464	8.1321505	14.301185	0.74461684591
NM_026467	10.751245	12.07956	0.154500396019
NM_026461	0.37238405	0.0	-0.456684263943
NM_026460	0.0	0.0	0.0
NM_010109	0.0	0.0	0.0
NM_194464	0.0514257	0.13386874	0.108906735049
NM_194462	77.60499	83.637955	0.106683869334
NR_077059	1.3459405	0.56939145	-0.579961177237
NM_010102	0.23938355	0.1595597	-0.0960456259153
NM_001198809	0.20217116	0.21252945	0.0123774725666
NM_001198808	0.0514257	0.08501179	0.045363815177
NM_016924	3.49867	4.5564325	0.304660357889
NM_181421	47.85673	41.39435	-0.204685300635
NM_181420	6.610656	6.56915	-0.00788951447692
NM_181423	9.8150725	12.085465	0.274921855754
NM_181422	1.317514	3.300596	0.891958556067
NM_181424	0.0	0.0	0.0
NM_026281	33.459865	33.80261	0.0142784544742
NM_026280	23.338045	26.945735	0.199414834314
NM_026283	25.03656	31.47301	0.318702268161
NM_026282	8.4407915	9.248322	0.118407987778
NM_026286	0.13653214	0.0	-0.184638482715
NM_145524	0.94693905	1.300581	0.240790532058
NM_145525	6.532613	3.3992475	-0.775893641469
NM_145526	0.75183125	1.2885295	0.385557078902
